Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Quantity,Return_Rate,Is_Returned,Discount_Ratio
ORD00001225,PROD00001225,USER00001225,2024-05-19,,Medium,248.24,3,,Not Returned,,48,Female,City89,Credit Card,Standard,41.06,,,0,0.49621334192716726
ORD00001226,PROD00001226,USER00001226,2023-08-30,2024-07-16,High,498.82,1,Wrong item,Returned,321,48,Male,City84,Debit Card,Next-Day,25.04,1,1.0,1,0.050198468385389515
ORD00001227,PROD00001227,USER00001227,2023-09-23,,High,442.2,3,,Not Returned,,49,Female,City15,PayPal,Standard,10.01,,,0,0.06791044776119402
ORD00001228,PROD00001228,USER00001228,2023-07-07,,Medium,276.3,2,,Not Returned,,66,Male,City96,Credit Card,Express,34.31,,,0,0.24835323923271807
ORD00001229,PROD00001229,USER00001229,2023-03-03,,Medium,237.41,5,,Not Returned,,69,Male,City15,Gift Card,Express,15.85,,,0,0.33381070721536577
ORD00001230,PROD00001230,USER00001230,2024-10-04,2024-03-05,Medium,164.4,4,Defective,Returned,-213,28,Female,City28,PayPal,Next-Day,23.41,4,1.0,1,0.5695863746958637
ORD00001231,PROD00001231,USER00001231,2023-03-22,2023-01-01,Low,87.35,5,Not as described,Returned,-80,66,Male,City22,PayPal,Next-Day,11.41,5,1.0,1,0.653119633657699
ORD00001232,PROD00001232,USER00001232,2023-07-17,,Low,73.61,2,,Not Returned,,61,Female,City73,Gift Card,Express,5.43,,,0,0.14753430240456458
ORD00001233,PROD00001233,USER00001233,2023-08-30,,High,360.46,4,,Not Returned,,26,Female,City93,Debit Card,Next-Day,29.75,,,0,0.33013371802696556
ORD00001234,PROD00001234,USER00001234,2023-06-27,,Medium,195.0,2,,Not Returned,,35,Male,City31,Gift Card,Next-Day,19.75,,,0,0.20256410256410257
ORD00001235,PROD00001235,USER00001235,2024-09-10,,Medium,217.84,1,,Not Returned,,42,Female,City69,Gift Card,Standard,18.7,,,0,0.08584282041865589
ORD00001236,PROD00001236,USER00001236,2023-07-08,2023-01-03,Low,34.18,1,Not as described,Returned,-186,32,Male,City88,Debit Card,Express,1.21,1,1.0,1,0.03540081919251024
ORD00001237,PROD00001237,USER00001237,2024-01-27,,Medium,298.37,3,,Not Returned,,48,Male,City66,Debit Card,Standard,20.5,,,0,0.20611991822234138
ORD00001238,PROD00001238,USER00001238,2024-07-06,2024-11-24,Medium,264.01,5,Defective,Returned,141,41,Female,City14,Credit Card,Express,37.82,5,1.0,1,0.7162607476989508
ORD00001239,PROD00001239,USER00001239,2024-03-07,,High,381.76,4,,Not Returned,,58,Male,City13,Credit Card,Next-Day,44.9,,,0,0.470452640402347
ORD00001240,PROD00001240,USER00001240,2023-01-01,,Low,10.11,4,,Not Returned,,30,Male,City65,PayPal,Next-Day,16.0,,,0,6.330365974282889
ORD00001241,PROD00001241,USER00001241,2024-09-10,,Medium,219.15,3,,Not Returned,,23,Male,City7,Credit Card,Standard,27.14,,,0,0.37152635181382615
ORD00001242,PROD00001242,USER00001242,2024-11-27,,Medium,276.74,4,,Not Returned,,55,Female,City88,Debit Card,Standard,33.41,,,0,0.4829081448290814
ORD00001243,PROD00001243,USER00001243,2023-02-28,,Medium,236.62,1,,Not Returned,,40,Female,City26,Debit Card,Next-Day,48.58,,,0,0.20530808891894176
ORD00001244,PROD00001244,USER00001244,2024-07-21,,High,396.29,3,,Not Returned,,41,Male,City56,Gift Card,Express,5.33,,,0,0.04034923919351989
ORD00001245,PROD00001245,USER00001245,2023-03-09,2023-06-09,High,449.45,4,Wrong item,Returned,92,42,Male,City25,PayPal,Standard,6.72,4,1.0,1,0.059806430081210366
ORD00001246,PROD00001246,USER00001246,2024-11-06,,Medium,184.43,1,,Not Returned,,51,Female,City75,Credit Card,Standard,27.8,,,0,0.1507346960906577
ORD00001247,PROD00001247,USER00001247,2024-10-04,,High,302.19,3,,Not Returned,,37,Female,City48,Credit Card,Standard,38.54,,,0,0.3826069691253847
ORD00001248,PROD00001248,USER00001248,2024-11-30,2024-01-31,High,345.03,1,Defective,Returned,-304,21,Male,City56,Debit Card,Standard,45.24,1,1.0,1,0.13111903312755413
ORD00001249,PROD00001249,USER00001249,2023-05-02,,Medium,271.26,2,,Not Returned,,48,Male,City18,Gift Card,Next-Day,22.72,,,0,0.1675145616751456
ORD00001250,PROD00001250,USER00001250,2023-06-02,2023-04-14,High,374.02,3,Defective,Returned,-49,68,Female,City51,Debit Card,Standard,13.97,3,1.0,1,0.1120528313993904
ORD00001251,PROD00001251,USER00001251,2023-04-23,2024-01-03,Low,54.91,4,Changed mind,Returned,255,36,Female,City86,Credit Card,Express,45.65,4,1.0,1,3.3254416317610636
ORD00001252,PROD00001252,USER00001252,2024-02-20,2024-07-30,Medium,117.49,3,Defective,Returned,161,24,Female,City26,Credit Card,Standard,35.55,3,1.0,1,0.9077368286662695
ORD00001253,PROD00001253,USER00001253,2024-10-29,2023-05-05,High,356.39,4,Defective,Returned,-543,70,Male,City26,Gift Card,Standard,29.49,4,1.0,1,0.3309857178933191
ORD00001254,PROD00001254,USER00001254,2023-02-01,2024-04-03,Medium,287.54,2,Defective,Returned,427,26,Male,City58,Debit Card,Standard,5.36,2,1.0,1,0.03728176949294011
ORD00001255,PROD00001255,USER00001255,2023-10-23,2024-08-14,High,344.03,4,Defective,Returned,296,57,Male,City89,Credit Card,Standard,41.24,4,1.0,1,0.4794930674650467
ORD00001256,PROD00001256,USER00001256,2023-04-21,2023-06-09,Medium,284.52,5,Wrong item,Returned,49,31,Male,City31,Debit Card,Express,20.81,5,1.0,1,0.36570364122030086
ORD00001257,PROD00001257,USER00001257,2023-10-19,,High,474.72,2,,Not Returned,,64,Male,City25,PayPal,Next-Day,17.98,,,0,0.07574991573980451
ORD00001258,PROD00001258,USER00001258,2023-01-11,,High,485.04,1,,Not Returned,,29,Female,City45,Gift Card,Next-Day,44.55,,,0,0.09184809500247401
ORD00001259,PROD00001259,USER00001259,2024-02-01,2024-11-28,High,385.09,4,Changed mind,Returned,301,38,Male,City48,Debit Card,Express,33.45,4,1.0,1,0.3474512451634683
ORD00001260,PROD00001260,USER00001260,2023-07-08,,High,476.39,3,,Not Returned,,40,Female,City99,Gift Card,Express,37.74,,,0,0.23766241944625205
ORD00001261,PROD00001261,USER00001261,2023-08-19,,Low,15.16,4,,Not Returned,,29,Male,City83,PayPal,Next-Day,26.45,,,0,6.978891820580475
ORD00001262,PROD00001262,USER00001262,2023-03-11,,High,429.53,3,,Not Returned,,24,Male,City79,Gift Card,Next-Day,2.0,,,0,0.013968756547854632
ORD00001263,PROD00001263,USER00001263,2024-09-20,2024-11-08,Medium,290.07,5,Not as described,Returned,49,35,Male,City32,Debit Card,Express,7.6,5,1.0,1,0.13100286137828798
ORD00001264,PROD00001264,USER00001264,2023-11-14,,Medium,221.24,4,,Not Returned,,23,Female,City18,Debit Card,Next-Day,12.1,,,0,0.21876694991864037
ORD00001265,PROD00001265,USER00001265,2023-06-01,2024-09-03,Medium,103.32,5,Changed mind,Returned,460,26,Female,City37,Debit Card,Express,3.87,5,1.0,1,0.1872822299651568
ORD00001266,PROD00001266,USER00001266,2023-05-11,2023-02-25,Low,69.91,3,Not as described,Returned,-75,25,Male,City19,Gift Card,Next-Day,37.71,3,1.0,1,1.6182234301244458
ORD00001267,PROD00001267,USER00001267,2023-04-26,,Medium,200.49,1,,Not Returned,,60,Male,City89,Debit Card,Express,25.86,,,0,0.1289839892263953
ORD00001268,PROD00001268,USER00001268,2023-05-21,,High,401.15,4,,Not Returned,,20,Male,City82,Credit Card,Standard,13.94,,,0,0.13900037392496573
ORD00001269,PROD00001269,USER00001269,2024-07-26,2024-01-01,Medium,179.2,1,Wrong item,Returned,-207,30,Male,City2,Credit Card,Next-Day,19.86,1,1.0,1,0.11082589285714287
ORD00001270,PROD00001270,USER00001270,2024-02-07,,Medium,186.24,2,,Not Returned,,46,Male,City60,PayPal,Express,38.68,,,0,0.4153780068728522
ORD00001271,PROD00001271,USER00001271,2024-06-06,2023-08-13,Medium,149.64,1,Changed mind,Returned,-298,52,Female,City59,PayPal,Express,30.06,1,1.0,1,0.2008821170809944
ORD00001272,PROD00001272,USER00001272,2023-02-04,,High,419.69,4,,Not Returned,,25,Female,City31,Credit Card,Standard,31.74,,,0,0.30250899473420856
ORD00001273,PROD00001273,USER00001273,2023-07-23,,Medium,238.44,2,,Not Returned,,21,Male,City54,Credit Card,Express,14.15,,,0,0.118688139573897
ORD00001274,PROD00001274,USER00001274,2023-08-24,2024-05-31,Medium,294.19,2,Changed mind,Returned,281,29,Male,City40,Gift Card,Next-Day,46.26,2,1.0,1,0.3144906353037153
ORD00001275,PROD00001275,USER00001275,2023-01-01,2023-04-26,Low,69.83,1,Defective,Returned,115,48,Male,City79,Gift Card,Next-Day,28.03,1,1.0,1,0.40140340827724474
ORD00001276,PROD00001276,USER00001276,2024-12-03,,Low,25.95,4,,Not Returned,,29,Male,City29,PayPal,Next-Day,11.57,,,0,1.7834296724470136
ORD00001277,PROD00001277,USER00001277,2024-01-19,,Medium,109.36,1,,Not Returned,,47,Male,City69,Credit Card,Next-Day,16.26,,,0,0.14868324798829555
ORD00001278,PROD00001278,USER00001278,2024-10-25,,High,325.63,1,,Not Returned,,32,Male,City66,Debit Card,Next-Day,14.99,,,0,0.04603384209071646
ORD00001279,PROD00001279,USER00001279,2024-09-29,,High,378.63,5,,Not Returned,,67,Male,City79,Credit Card,Standard,0.96,,,0,0.012677283891926155
ORD00001280,PROD00001280,USER00001280,2024-05-14,,Medium,107.57,3,,Not Returned,,33,Male,City76,Credit Card,Express,3.32,,,0,0.09259087106070465
ORD00001281,PROD00001281,USER00001281,2024-05-13,2024-03-22,High,400.2,5,Not as described,Returned,-52,47,Female,City4,PayPal,Standard,1.56,5,1.0,1,0.01949025487256372
ORD00001282,PROD00001282,USER00001282,2023-07-30,,Medium,131.83,1,,Not Returned,,43,Male,City87,Credit Card,Next-Day,32.67,,,0,0.24781916104073426
ORD00001283,PROD00001283,USER00001283,2023-05-04,2023-12-16,High,477.28,1,Changed mind,Returned,226,39,Male,City17,PayPal,Next-Day,4.4,1,1.0,1,0.009218907140462623
ORD00001284,PROD00001284,USER00001284,2024-02-29,,High,342.7,1,,Not Returned,,68,Male,City13,Debit Card,Next-Day,21.71,,,0,0.06334986868981617
ORD00001285,PROD00001285,USER00001285,2024-12-03,,High,395.65,2,,Not Returned,,69,Female,City45,Debit Card,Next-Day,3.4,,,0,0.01718690762037154
ORD00001286,PROD00001286,USER00001286,2024-01-24,2024-04-18,High,440.66,2,Not as described,Returned,85,45,Female,City10,Credit Card,Standard,32.58,2,1.0,1,0.14786910543275994
ORD00001287,PROD00001287,USER00001287,2024-05-25,2023-08-29,High,490.26,5,Not as described,Returned,-270,46,Male,City98,Gift Card,Express,45.72,5,1.0,1,0.46628319667115403
ORD00001288,PROD00001288,USER00001288,2024-06-27,,Medium,191.2,3,,Not Returned,,64,Male,City66,Debit Card,Next-Day,23.78,,,0,0.37311715481171553
ORD00001289,PROD00001289,USER00001289,2023-03-13,2024-12-19,Medium,205.75,4,Wrong item,Returned,647,45,Male,City68,Debit Card,Express,13.56,4,1.0,1,0.26362089914945325
ORD00001290,PROD00001290,USER00001290,2023-06-07,2024-07-22,Medium,160.06,5,Defective,Returned,411,68,Male,City87,Gift Card,Standard,37.27,5,1.0,1,1.1642509059102837
ORD00001291,PROD00001291,USER00001291,2024-08-18,2023-04-30,High,322.17,2,Defective,Returned,-476,44,Male,City2,Credit Card,Next-Day,26.4,2,1.0,1,0.16388863022627803
ORD00001292,PROD00001292,USER00001292,2024-04-24,2023-04-29,Low,98.56,2,Wrong item,Returned,-361,57,Male,City31,PayPal,Next-Day,17.97,2,1.0,1,0.364650974025974
ORD00001293,PROD00001293,USER00001293,2024-12-04,,High,432.29,5,,Not Returned,,51,Male,City64,PayPal,Standard,25.95,,,0,0.3001457355016308
ORD00001294,PROD00001294,USER00001294,2024-06-20,2024-11-27,High,487.28,2,Changed mind,Returned,160,55,Male,City3,Gift Card,Next-Day,45.44,2,1.0,1,0.18650467903464127
ORD00001295,PROD00001295,USER00001295,2023-04-07,2023-11-25,High,499.66,5,Not as described,Returned,232,50,Female,City89,Gift Card,Standard,40.42,5,1.0,1,0.4044750430292599
ORD00001296,PROD00001296,USER00001296,2023-10-18,,High,405.91,1,,Not Returned,,44,Male,City4,Gift Card,Next-Day,13.78,,,0,0.03394841220960311
ORD00001297,PROD00001297,USER00001297,2023-11-18,2024-06-02,Low,72.26,1,Not as described,Returned,197,24,Male,City83,Gift Card,Standard,20.79,1,1.0,1,0.2877110434541932
ORD00001298,PROD00001298,USER00001298,2024-08-09,2024-05-13,Medium,182.15,5,Changed mind,Returned,-88,64,Male,City91,Credit Card,Standard,19.52,5,1.0,1,0.5358221246225637
ORD00001299,PROD00001299,USER00001299,2024-09-27,,Medium,279.73,3,,Not Returned,,56,Male,City24,Debit Card,Next-Day,11.21,,,0,0.12022307224823939
ORD00001300,PROD00001300,USER00001300,2023-06-04,,Medium,274.08,3,,Not Returned,,57,Male,City91,Debit Card,Next-Day,22.55,,,0,0.24682574430823118
ORD00001301,PROD00001301,USER00001301,2024-06-09,,Low,66.96,1,,Not Returned,,42,Female,City98,PayPal,Express,19.22,,,0,0.28703703703703703
ORD00001302,PROD00001302,USER00001302,2024-05-26,,High,436.55,3,,Not Returned,,50,Female,City85,Debit Card,Next-Day,11.53,,,0,0.07923491009048218
ORD00001303,PROD00001303,USER00001303,2024-07-06,2024-03-04,High,396.25,2,Wrong item,Returned,-124,43,Female,City30,Debit Card,Express,32.93,2,1.0,1,0.1662082018927445
ORD00001304,PROD00001304,USER00001304,2023-11-06,,Medium,129.12,5,,Not Returned,,22,Male,City75,Gift Card,Next-Day,28.1,,,0,1.0881350681536555
ORD00001305,PROD00001305,USER00001305,2023-08-20,2024-12-24,Medium,129.02,1,Wrong item,Returned,492,48,Female,City45,PayPal,Express,26.04,1,1.0,1,0.20182917377150827
ORD00001306,PROD00001306,USER00001306,2023-02-05,2024-03-30,Low,81.4,2,Defective,Returned,419,61,Male,City75,PayPal,Next-Day,23.53,2,1.0,1,0.5781326781326781
ORD00001307,PROD00001307,USER00001307,2023-10-19,,High,338.09,2,,Not Returned,,44,Female,City95,PayPal,Express,39.13,,,0,0.23147682569729958
ORD00001308,PROD00001308,USER00001308,2023-12-01,,Low,73.52,3,,Not Returned,,47,Female,City21,Credit Card,Express,8.22,,,0,0.33541893362350383
ORD00001309,PROD00001309,USER00001309,2023-10-10,2023-10-07,Medium,237.03,2,Changed mind,Returned,-3,60,Female,City12,Gift Card,Express,15.74,2,1.0,1,0.13281019280259884
ORD00001310,PROD00001310,USER00001310,2024-10-15,2023-04-18,High,390.61,2,Changed mind,Returned,-546,51,Male,City71,Gift Card,Express,12.16,2,1.0,1,0.06226159084508845
ORD00001311,PROD00001311,USER00001311,2024-09-19,,High,478.23,5,,Not Returned,,35,Female,City91,Debit Card,Next-Day,36.67,,,0,0.38339292808899483
ORD00001312,PROD00001312,USER00001312,2024-03-20,2023-04-27,High,334.41,4,Defective,Returned,-328,62,Male,City75,PayPal,Next-Day,41.42,4,1.0,1,0.4954397296731557
ORD00001313,PROD00001313,USER00001313,2024-09-08,2024-07-28,Low,65.56,5,Defective,Returned,-42,46,Male,City92,PayPal,Express,23.99,5,1.0,1,1.8296217205613177
ORD00001314,PROD00001314,USER00001314,2024-09-08,,Medium,196.95,5,,Not Returned,,63,Female,City73,PayPal,Express,27.83,,,0,0.7065244986037066
ORD00001315,PROD00001315,USER00001315,2023-08-20,,Medium,186.63,3,,Not Returned,,21,Female,City61,Debit Card,Standard,13.71,,,0,0.22038257514868995
ORD00001316,PROD00001316,USER00001316,2023-06-17,2024-02-15,Low,17.34,3,Wrong item,Returned,243,51,Female,City45,Debit Card,Express,1.24,3,1.0,1,0.21453287197231835
ORD00001317,PROD00001317,USER00001317,2024-08-30,,High,427.78,2,,Not Returned,,38,Female,City92,PayPal,Next-Day,10.0,,,0,0.04675300388049933
ORD00001318,PROD00001318,USER00001318,2024-08-30,,Medium,272.88,2,,Not Returned,,44,Male,City54,Credit Card,Express,17.08,,,0,0.12518323072412782
ORD00001319,PROD00001319,USER00001319,2024-10-28,,Low,68.67,2,,Not Returned,,23,Female,City93,Credit Card,Express,9.78,,,0,0.28484054172127565
ORD00001320,PROD00001320,USER00001320,2023-05-24,2024-07-16,High,413.02,1,Defective,Returned,419,30,Female,City18,Debit Card,Next-Day,26.61,1,1.0,1,0.06442787274224009
ORD00001321,PROD00001321,USER00001321,2023-08-29,2023-08-29,High,428.28,3,Changed mind,Returned,0,62,Male,City84,PayPal,Express,1.41,3,1.0,1,0.009876716166993555
ORD00001322,PROD00001322,USER00001322,2023-12-28,,Medium,111.84,4,,Not Returned,,37,Female,City57,Debit Card,Standard,39.06,,,0,1.3969957081545066
ORD00001323,PROD00001323,USER00001323,2023-07-16,2023-01-21,High,485.02,4,Changed mind,Returned,-176,60,Male,City98,Gift Card,Express,35.2,4,1.0,1,0.2902973073275329
ORD00001324,PROD00001324,USER00001324,2024-03-22,2023-04-02,High,488.99,4,Wrong item,Returned,-355,19,Female,City54,PayPal,Express,32.5,4,1.0,1,0.26585410744596005
ORD00001325,PROD00001325,USER00001325,2023-07-01,2024-04-25,High,482.67,3,Changed mind,Returned,299,69,Female,City44,Debit Card,Standard,36.74,3,1.0,1,0.22835477655541053
ORD00001326,PROD00001326,USER00001326,2023-12-12,2023-02-01,Medium,264.37,3,Defective,Returned,-314,54,Female,City95,Gift Card,Express,12.01,3,1.0,1,0.1362862654612853
ORD00001327,PROD00001327,USER00001327,2024-05-06,,Medium,234.86,4,,Not Returned,,30,Male,City96,PayPal,Standard,29.79,,,0,0.507366090436856
ORD00001328,PROD00001328,USER00001328,2024-01-14,2023-10-26,High,325.21,5,Changed mind,Returned,-80,63,Female,City80,Debit Card,Standard,28.96,5,1.0,1,0.4452507610467083
ORD00001329,PROD00001329,USER00001329,2024-10-21,,Medium,152.9,5,,Not Returned,,66,Male,City18,PayPal,Standard,47.87,,,0,1.5654022236756049
ORD00001330,PROD00001330,USER00001330,2023-01-28,2023-06-17,Medium,144.88,1,Not as described,Returned,140,19,Female,City30,PayPal,Standard,29.83,1,1.0,1,0.2058945334069575
ORD00001331,PROD00001331,USER00001331,2024-01-09,2024-12-25,Low,6.29,2,Not as described,Returned,351,24,Male,City67,Credit Card,Express,42.91,2,1.0,1,13.643879173290937
ORD00001332,PROD00001332,USER00001332,2024-06-10,,Low,81.78,5,,Not Returned,,18,Female,City68,Gift Card,Next-Day,16.89,,,0,1.0326485693323553
ORD00001333,PROD00001333,USER00001333,2023-12-30,2024-12-23,High,423.3,3,Changed mind,Returned,359,67,Male,City52,Gift Card,Express,38.11,3,1.0,1,0.2700921332388377
ORD00001334,PROD00001334,USER00001334,2024-01-13,2023-11-10,High,359.01,3,Not as described,Returned,-64,67,Male,City53,Gift Card,Next-Day,33.89,3,1.0,1,0.28319545416562214
ORD00001335,PROD00001335,USER00001335,2023-07-12,2024-09-14,Low,63.69,5,Wrong item,Returned,430,33,Female,City47,Credit Card,Express,21.45,5,1.0,1,1.6839378238341967
ORD00001336,PROD00001336,USER00001336,2023-12-30,2023-02-15,Low,25.92,1,Not as described,Returned,-318,41,Male,City69,PayPal,Express,14.41,1,1.0,1,0.5559413580246914
ORD00001337,PROD00001337,USER00001337,2023-06-19,2024-02-13,High,484.0,2,Not as described,Returned,239,29,Male,City61,PayPal,Next-Day,22.12,2,1.0,1,0.09140495867768596
ORD00001338,PROD00001338,USER00001338,2023-09-28,,Medium,144.89,2,,Not Returned,,62,Female,City19,Credit Card,Standard,22.92,,,0,0.3163779418869488
ORD00001339,PROD00001339,USER00001339,2024-11-24,,Medium,113.07,1,,Not Returned,,26,Female,City92,PayPal,Express,4.66,,,0,0.04121340762359601
ORD00001340,PROD00001340,USER00001340,2023-11-04,,Medium,157.64,5,,Not Returned,,50,Female,City91,Debit Card,Express,49.07,,,0,1.5563943161634106
ORD00001341,PROD00001341,USER00001341,2024-06-20,2024-02-18,Low,44.84,2,Changed mind,Returned,-123,27,Male,City35,PayPal,Standard,29.25,2,1.0,1,1.3046387154326493
ORD00001342,PROD00001342,USER00001342,2024-01-11,,Low,27.5,1,,Not Returned,,26,Female,City30,Gift Card,Next-Day,27.83,,,0,1.012
ORD00001343,PROD00001343,USER00001343,2023-07-29,2023-10-19,High,420.2,1,Defective,Returned,82,41,Male,City71,Debit Card,Next-Day,49.1,1,1.0,1,0.11684911946692052
ORD00001344,PROD00001344,USER00001344,2024-03-26,,Low,8.67,2,,Not Returned,,26,Female,City51,PayPal,Express,13.9,,,0,3.2064590542099194
ORD00001345,PROD00001345,USER00001345,2023-09-22,2024-03-28,High,438.38,1,Changed mind,Returned,188,37,Male,City60,Gift Card,Next-Day,21.76,1,1.0,1,0.04963730097175967
ORD00001346,PROD00001346,USER00001346,2024-01-18,2023-02-21,High,332.46,5,Not as described,Returned,-331,58,Female,City81,Debit Card,Express,20.84,5,1.0,1,0.31342116344823434
ORD00001347,PROD00001347,USER00001347,2023-09-17,2023-12-22,High,402.57,1,Defective,Returned,96,43,Male,City53,Debit Card,Standard,48.53,1,1.0,1,0.12055046327346797
ORD00001348,PROD00001348,USER00001348,2023-03-13,2024-11-17,High,409.96,3,Not as described,Returned,615,65,Male,City29,Credit Card,Next-Day,8.89,3,1.0,1,0.06505512732949557
ORD00001349,PROD00001349,USER00001349,2024-08-15,,High,498.39,5,,Not Returned,,67,Male,City24,Debit Card,Next-Day,35.49,,,0,0.35604646963221576
ORD00001350,PROD00001350,USER00001350,2024-07-18,,Low,14.24,4,,Not Returned,,49,Male,City21,Gift Card,Next-Day,12.32,,,0,3.460674157303371
ORD00001351,PROD00001351,USER00001351,2023-03-31,,High,476.67,4,,Not Returned,,43,Male,City15,Credit Card,Express,48.98,,,0,0.4110181047684981
ORD00001352,PROD00001352,USER00001352,2023-05-12,2024-06-27,Medium,140.34,1,Changed mind,Returned,412,43,Female,City30,PayPal,Next-Day,26.31,1,1.0,1,0.18747327917913637
ORD00001353,PROD00001353,USER00001353,2024-01-19,,High,484.68,4,,Not Returned,,69,Male,City44,Debit Card,Next-Day,12.83,,,0,0.10588429479244037
ORD00001354,PROD00001354,USER00001354,2023-03-12,,Low,65.67,3,,Not Returned,,39,Female,City78,Debit Card,Express,29.38,,,0,1.342165372316126
ORD00001355,PROD00001355,USER00001355,2023-06-05,,Medium,261.78,3,,Not Returned,,64,Male,City72,Debit Card,Next-Day,42.45,,,0,0.4864771945908779
